id, model-name, radio
9 , vgg19 , 1.0
13 , vgg19 , 1.0
21 , vgg19 , 1.0
25 , resnet50 , 1.0
26 , vgg19 , 1.0
28 , vgg19 , 1.0
33 , vgg19 , 1.0
41 , vgg19 , 1.0
48 , vgg19 , 1.0
53 , vgg19 , 1.0
59 , vgg19 , 1.0
65 , vgg19 , 1.0
68 , vgg19 , 1.0
73 , vgg19 , 1.0
80 , vgg19 , 1.0
84 , vgg19 , 1.0
88 , vgg19 , 1.0
93 , vgg19 , 1.0
96 , vgg19 , 1.0
100 , vgg19 , 1.0
104 , vgg19 , 1.0
108 , vgg19 , 1.0
112 , vgg19 , 1.0
116 , vgg19 , 1.0
120 , vgg19 , 1.0
123 , vgg19 , 1.0
127 , vgg19 , 1.0
132 , vgg19 , 1.0
139 , vgg19 , 1.0
144 , vgg19 , 1.0
147 , vgg19 , 1.0
151 , vgg19 , 1.0
154 , vgg19 , 1.0
159 , vgg19 , 1.0
163 , vgg19 , 1.0
167 , vgg19 , 1.0
171 , vgg19 , 1.0
176 , vgg19 , 1.0
180 , vgg19 , 1.0
185 , vgg19 , 1.0
197 , vgg19 , 1.0
200 , vgg19 , 1.0
205 , vgg19 , 1.0
212 , vgg19 , 1.0
217 , vgg19 , 1.0
224 , vgg19 , 1.0
237 , vgg19 , 1.0
244 , vgg19 , 1.0
252 , vgg19 , 1.0
256 , vgg19 , 1.0
264 , vgg19 , 1.0
269 , vgg19 , 1.0
272 , vgg19 , 1.0
276 , vgg19 , 1.0
281 , vgg19 , 1.0
284 , vgg19 , 1.0
289 , vgg19 , 1.0
291 , vgg19 , 1.0
296 , vgg19 , 1.0
303 , vgg19 , 1.0
308 , vgg19 , 1.0
311 , vgg19 , 1.0
316 , vgg19 , 1.0
320 , vgg19 , 1.0
323 , vgg19 , 1.0
328 , vgg19 , 1.0
331 , vgg19 , 1.0
335 , vgg19 , 1.0
340 , vgg19 , 1.0
343 , vgg19 , 1.0
347 , vgg19 , 1.0
355 , vgg19 , 1.0
363 , vgg19 , 1.0
367 , vgg19 , 1.0
370 , vgg19 , 1.0
375 , vgg19 , 1.0
382 , vgg19 , 1.0
387 , vgg19 , 1.0
391 , vgg19 , 1.0
399 , vgg19 , 1.0
